"title","one_liner","image_url","location","booking_url","description","date_start","time_start","attending","source","source_event_id"
"FLY // St Paddy's Day // Edinburgh","£8-£12","https://images.ra.co/fd40d14687b3ea79408e0213710e98af7c5a5676.jpg","The Liquid Room, 9c Victoria Street; Edinburgh, EH1 2HE; Scotland; United Kingdom","https://ra.coevents/2367824","FLY // St Paddy's Day // Liquid Rooms

Last Entry 01:00

FLY champions cutting edge music in Scotland. Alongside our weekly clubs, we deliver FLY FESTIVAL, FLY WAREHOUSE and many more of the country's top underground dance events.
Previous Guests: &ME, Chris Stussy, PAWSA, Marlon Hoffstadt, sim0ne, DJ Heartstring, Chloé Caillet, Interplanetary Criminal, Job Jobse, Mr G, Max Dean, EFFY, Josh Baker, Sally C, KILIMANJARO + more.","2026-03-17","22:00:00.000",35,"ra","2367824"
"INFOLINE ST PADDY'S SPECIAL","£6-10","https://images.ra.co/2cad364711da0dd95b5f939a7f466f18e2039edb.png","People's Leisure Club, 45 Lothian Street, Edinburgh, EH1 1HB","https://ra.coevents/2374353","WE ARE BACK AT OUR BELOVED PLC THIS TIME FOR ST PADDY'S SPECIAL

ALL STAR IRISH LINE-UP IN THE CAPITAL

EXPECT BOUNCE, HARD HOUSE, TRANCE

FIRST 50 FREE TICKETS FREE ARRIVING BEFORE 12:30","2026-03-17","23:00:00.000",40,"ra","2374353"
"Borley Room: BORLEY b2b Special Guests ANL","","https://images.ra.co/03272129dcee92b8a6f01d9a8014ce4298c86407.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2379642","Our March installment sees Mr Borley Room himself, BORLEY take on his first all night long going b2b with some of the city’s finest up and coming talent! 

Joining him in the booth we have Geordie, Seumas, Mixfits, and Dev Kandak. These 4 acts have been staples in the Edinburgh club scene and were buzzing to have them make their Borley Room debuts!

This’ll be a proper journey through a wide range of genres, see you on the dance floor.","2026-03-18","23:00:00.000",0,"ra","2379642"
"membrane with Daksh all night long","","https://images.ra.co/d93d1835c24cad1568fe0d385d43cb2badc9514f.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2375923","A new chapter for the membrane party series. The last couple years have been amazing having invited heroes from all around the world but now I'm going to be starting an all night long series where I'll be presenting a new body of work. Expect the usual melding of dubwise sonics with ambient sensibilities, trippers and genre-hopping vibes for this 4-hour journey
 
Tickets start at £2  + No one turned away for lack of funds / FREE tickets for POC please email membranenite@gmail.com / dm @membraneparty with a name for the guestlist by latest 18th March
 
Our safe space policy is always in place - we do not tolerate any forms of discrimination, harassment or unwelcome attention at our party, if there any issues please speak to any of the bar staff or djs ","2026-03-19","23:00:00.000",27,"ra","2375923"
"𝓕𝓪𝓮𝓻𝓲𝓮 𝓒𝓲𝓻𝓬𝓵𝓮: Alice Gas and 99 Jakes","10 ","https://images.ra.co/6950fa1da42f8260e585a65ffe864c931e555c0e.jpg","The Mash House, 37 Guthrie Street, Edinburgh, EH1 1JQ, Scotland, United Kingdom","https://ra.coevents/2371755","𝓕𝓪𝓮𝓻𝓲𝓮 𝓒𝓲𝓻𝓬𝓵𝓮 is BACK with stellar american producers and DJs Alice Gas and 99Jakes! Both are incredible artists and some of the most influential 𝒽𝒾𝑔𝒽  𝒷𝓅𝓂  𝓅𝓇𝑜𝒹𝓊𝒸𝑒𝓇𝓈 in the past years - drawing inspiration from hardcore, hyperpop, hardstyle and breakbeat .
Part of collective 909 Worldwide (founded by Laura Les and 99Jakes) 
we are excited to be one of the stops on their euro tour ✩‧₊˚౨ৎ˚₊

We are joined by Silo who are doing amazing and fresh events in glasgow and edinburgh - they will be looking after our open decks <3

And visual installation by Zlint


909 worldwide, hardcore will never die! ☆9 ͜ 9☆ <3","2026-03-19","23:00:00.000",23,"ra","2371755"
"☻ 10 Years of Acid Rave ☻ ᴏᴠᴇʀɢʀᴏᴜɴᴅ ☻","","https://images.ra.co/3d0299b69222c92382eaab327d4f4a915685d062.jpg","The Bongo Club, 66 Cowgate; Edinburgh, EH1 1JX;  Scotland; United Kingdom","https://ra.coevents/2375544","Tickets on sale now! Act fast to secure your place for as little as 99p. Early access tickets are limited and WILL sell out.

Celebrating 10 years of Acid Rave. Characterised by Roland's iconic 303 bass synth, acid is a sound that can permeate almost any style of club music and transcends genre boundaries. A perfect fit for Overground's genre-diverse music policy. Expect Techno, Jungle, Hardcore, Electro, Ghetto House, Footwork and everything Aphex Twin, carefully curated with hand picked DJs from across Scotland showcasing the depth of their acid record collections. Launched in 2016, Acid Rave was the first Overground party and every instalment since hit capacity. Long overdue a return and we're buzzing to bring back a certified hood classic. Full details TBA soon.","2026-03-20","23:00:00.000",101,"ra","2375544"
"TMPL Music: Teenage Mutants and ADRIANNA","£10","https://images.ra.co/21128ab9bb405e753bf852ae367ec3461115487e.png","The Liquid Room, 9c Victoria Street; Edinburgh, EH1 2HE; Scotland; United Kingdom","https://ra.coevents/2337310","TMPL Music returns to the Liquid Room in 2026 with a new event concept built around a custom 360 stage and an immersive, floor-first setup.

On the night, ADRIANNA is joined by Teenage Mutants and AELVA K for a focused night of driving, modern techno from open to close.

TMPL Music is a UK and Europe–based techno label and events brand delivering high-impact club and festival experiences rooted in emotionally charged, driving techno.

Previous and supporting artists include Nicole Moudaber, Pan Pot, Alan Fitzpatrick, METODI, Victor Ruiz, UMEK, Marie Vaunt, Christian Smith, Yellowheads, Mha Iri, Teenage Mutants, KIMMIC, +many more.","2026-03-20","22:30:00.000",17,"ra","2337310"
"FLY // Wheats","","https://images.ra.co/ef83491b952028c1e9493d63ec1d3788bac1d2b0.jpg","Cabaret Voltaire, 36-38 Blair St; Edinburgh, EH1 1QR; Scotland; United Kingdom","https://ra.coevents/2367776","FLY presents Wheats

Final entry 01:00

FLY champions cutting edge music in Scotland. Alongside our weekly clubs, we deliver FLY FESTIVAL, FLY WAREHOUSE and many more of the country's top underground dance events.
Previous Guests: &ME, Chris Stussy, PAWSA, Marlon Hoffstadt, sim0ne, DJ Heartstring, Chloé Caillet, Interplanetary Criminal, Job Jobse, Mr G, Max Dean, EFFY, Josh Baker, Sally C, KILIMANJARO + more.","2026-03-20","23:00:00.000",58,"ra","2367776"
"Open Decks Social - 1st Birthday Party","","https://images.ra.co/ea6a7619f55bf75753c1cd94c5a6ed94a8634fe2.png","Dragonfly, 52 West port, Old Town, Edinburgh, EH1 2LD","https://ra.coevents/2336964","Another monthly open decks meetup event at Dragonfly on West Port! Sets will begin at 6pm but the bar will be open from 4pm. * Bring down your headphones and a usb / some records and come play some tunes. * Come down for a social to meet like-minded music people and DJs from the local area. Bring all your friends who are up for a dance on a Sunday! *Everyone is welcome whether your a beginner or a life-long music collector If you'd like to play a DJ set, it's signup only so please follow our WhatsApp Community for more information. If you just fancy a dance and meeting folk come say hi! ","2026-03-20","19:00:00.000",5,"ra","2336964"
"EzStreet / The Day Session","20+","https://images.ra.co/6d25ddb1b925c0b640f3b8c6a23c1a13a6f819cb.jpg","The Biscuit Factory, 4-6 Anderson Place, Edinburgh, EH6 5NP","https://ra.coevents/2335976","EzStreet presents “The Day Session” - Down in the heart of Leith, at The Biscuit Factory.

Julian Anthony, Laidlaw, Reeshy, Samuel Deep + Truly Madly bring the flavours to the capital for the occasion, with a cherry picked local crew making up the supporting outfit

 - 12:00pm-01:00am
","2026-03-21","12:00:00.000",287,"ra","2335976"
"Pulse: Elli Acula","12.50 - 18.00","https://images.ra.co/7a54d62658253e3e4f4a920b2343cb5f47cd7121.png","The Bongo Club, 66 Cowgate; Edinburgh, EH1 1JX;  Scotland; United Kingdom","https://ra.coevents/2373852","As a founding member and creative director of SPANDAU20, Elli Acula has played a pivotal role in shaping the label’s distinct sound. Her breakout collaboration, “To The Peak” with FJAAK and Steffi (Ostgut Ton), marked a significant milestone, receiving acclaim and support from leading names in Techno and Electro. Since then, her artistry has continued to evolve, with standout releases like ""Pleasure"" on Fabric Records, ""BFF"" on SPANDAU20, and a lauded remix of KiNK's ""For The People"" on Hypercolour. ","2026-03-21","23:00:00.000",28,"ra","2373852"
"POPULAR MUSIC","£6-10","https://images.ra.co/4b1daf794385182db6d7efea4e4ec0ed4285d5fc.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2347931","Previous 2026 editions sold out in advance!

Popular Music DJs play

100 gecs
Arthur Russell
Blondie
Charli xcx
The Clash
The Cure
Daphni
The Dare
David Bowie
DJ Koze
Donna Summer
Grace Jones
Iggy Pop
Kelis
Kendrick Lamar
Khruangbin
LCD Soundsystem
Mac DeMarco
Madonna
Marie Davidson
NEU!
PinkPantheress
Pixies
The Prodigy
The Slits
Soulwax
Talking Heads
Tame Impala
Unknown Mortal Orchestra
The Walkmen
Young Fathers
The xx","2026-03-21","23:00:00.000",11,"ra","2347931"
"Contrabass presents: Southby + Support [UKG/DnB Special]","6","https://images.ra.co/f712c9b138187679ee74adc740c17f1989357ad1.jpg","The Liquid Room, 9c Victoria Street; Edinburgh, EH1 2HE; Scotland; United Kingdom","https://ra.coevents/2372708","Spicing things up for the March instalment of Contrabass with a UKG/DnB combination to tickle everyone's ears. 

Southby headlines bringing his innovative production style which transcends sub-genre boundaries, seamlessly shifting from hard-hitting basslines to ethereal liquid. You might recognise him from his viral 'Beat Battle' production series alongside Drinks On Me which has captured the attention of music producers, DJs and ravers alike. Expect a journey set filled with everything from music that makes you feel your feelings to the silliest of bootlegs.

On support duties, Ronnegade joins Edinburgh locals dg. and Janverse.

Representing Belfast, Ronnegade blends smooth vocal cuts with skippy rhythms and heavy low-end pressure. Expect a proper UKG workout from start to finish.

dg. is an emerging Scottish talent who makes self-described 'pretty music'. Expect a set full of beautifully put together UKG. 

Closing out, Janverse will bring his usual chaotic selection of high energy, bass heavy tunes to send you home sweating. ","2026-03-21","23:00:00.000",11,"ra","2372708"
"LIKE THIS #022","£2.50, £5, £7.50 ","https://images.ra.co/41b3eccf96549ae490e67a05d219b02e55613624.jpg","People's Leisure Club, 45 Lothian Street, Edinburgh, EH1 1HB","https://ra.coevents/2380351","SAT.21ST.MAR _11PM.3AM
PEOPLES LEISURE CLUB
FEAT - BASH MAN (RUSH)

JOIN US FOR AN ALL VINYL AFFAIR 
_HOUSE | ITALO | ACID | TECHNO_ 

LIKE THIS has solidified its place as a cornerstone of Edinburgh's underground scene over the past three and a half years. Digging from the rich history of dance music and cutting-edge sounds of today. Residents Lee Marvin, Jimmy Jammin' (Main Ingredient), and Marti-Time! (Unstable Creations) have cultivated a loyal following through their intimate monthly gatherings in Edinburgh Playing the diverse Festval scene and their international gigs in Berlin, Ibiza, Switzerland and beyond. Drawing inspiration from the iconic sounds of Chicago, Detroit, Berlin, New York and London.

Possessing a profound understanding of dance floors. Their parties are a masterclass in musical curation: Raw and unfiltered beats with forward-thinking sounds that transcend eras. Each event is a journey back to a time before genres, evoking the spirit of the original underground parties in basements, garages, lofts, and warehouses where dance music culture was born. With an ever-evolving selection of fresh tracks from around the globe, LIKE THIS continues to push boundaries, creating an experience that is both current and deeply rooted in the essence of dance music history.

*********

CHEAP TICKETS ONLINE 
MORE ON THE DOOR!!!!!","2026-03-21","23:00:00.000",1,"ra","2380351"
"Izco: Free Time x SATSUMA SOUNDS ","","https://images.ra.co/22b8a7a4adac3343b8e95953d4d39b097fac7567.png","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2331643","London’s underground tastemaker IZCO brings his genre-blending energy to Sneaky Pete's for an evening Sunday party from Satsuma Sounds and Free Time. Known for weaving house, UKG, jungle, grime, broken beat and bass into soulful, club-ready journeys, IZCO channels the spirit of East London’s DIY scene straight to the dancefloor.","2026-03-22","18:00:00.000",40,"ra","2331643"
"Postal","","https://images.ra.co/d55df4a79ee13ac9844abc32b266f2f420ff8995.png","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2370937","This Sunday! Total Excess join us for their postal debut! This duo is made up of 3rdcrush and SPXO who joined forces to bring a fresh flavour of techno to the Glasgow scene!

Before joining forces, these two had already made a name for themselves in the Scottish scene!

3rdcrush has been putting on some of the most exciting club nights in Glasgow with Supertouch !

SPXO has been showing crowds all over Scotland what a versatile and exciting set sounds like!
","2026-03-22","23:00:00.000",3,"ra","2370937"
"Neptune Discs — Label Night • Astro (Extended Set)","5","https://images.ra.co/ddc177e4eddb5093be6246c486a18e9d4b7c49bf.jpg","People's Leisure Club, 45 Lothian Street, Edinburgh, EH1 1HB","https://ra.coevents/2350417","Neptune Discs is a label that’s featured releases and remixes from artists such as Roza Terenzi, Blu:sh, DJ Life, Tifra, Olsvanger and Body Clinic, moving between techno and progressive house.

The night comes to Edinburgh with Astro playing an extended set alongside local artists connected to the label. Expect ultra-absorbing dub techno, glitchy rhythms and deep, hyper-textured grooves, gradually pushing into more propulsive progressive house as the night unfolds.

An intimate, label-led session focused on flow and head-down momentum.","2026-03-06","23:00:00.000",17,"ra","2350417"
"Box Energy x Paradise Palms","0","https://images.ra.co/742895b3502a41a39e1a0eb419a4879672a811ea.jpg","Paradise Palms, 41 Lothian Street, EH6 6BU, Edinburgh, Scotland, United Kingdom","https://ra.coevents/2351419","Box Energy is comin up toon from Leith to make its Paradise Palms debut. Co-founders and EHFM residents, Kirstie and Howie go back to back, playing anything-goes music to dance to, all killer no filler! Fire doon.
","2026-03-14","22:00:00.000",3,"ra","2351419"
"RARE Club // MESSIE","","https://images.ra.co/47e413e77fd2c4fb6ee3abbe802ed7d9bab0b96d.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2377389","From one of New Zealand's talented underground DJs to opening for Fred Again, Interplanetary Criminal and Sammy Virji – MESSIE's high-energy sets effortlessly blend genres from breakbeat, jungle, rap and grime with global club sounds and more.

Don't miss her Scottish debut at RARE this March.

","2026-03-24","23:00:00.000",5,"ra","2377389"
"Disorder: Metalheadz w/ Doc Scott, Benny L, & Ant TC1","£11.50, £15","https://images.ra.co/02a30ab563f761952525d536cef6b096f44c7104.jpg","The Bongo Club, 66 Cowgate; Edinburgh, EH1 1JX;  Scotland; United Kingdom","https://ra.coevents/2323054","27/03/26 - Metalheadz Edinburgh: Doc Scott, Benny L, & Ant TC1

We’re proud to announce that the legendary Metalheadz are back in Scotland for one night only! With three very special guests Doc Scott, Benny L, and Ant TC1 completing the lineup at The Bongo Club. If you caught the last Metalheadz party in February, you already know what’s about to go down! 

Support from father-and-son b2b: Simon Jackson b2b Harry Jackson.

*4am license TBC. 


Doc Scott artist bio: 
A true veteran and leading tastemaker in drum & bass, Doc Scott has been an essential and pivotal figure in the scene since before its inception and continues to push things forward. Founding member of ‘A Bunch Of Cuts’, his DJ sets in the mid-90s became legendary, notably at the Metalheadz Blue Note sessions and ‘Speed’. Although primarily a DJ, his productions are definitive classics within the scene, such as ‘Here Comes The Drumz’ on Reinforced, the first ever Metalheadz release ‘VIP Drumz’, to the more mellow sounds of ‘Tokyo Dawn’ on Good Looking Records.  His own label 31 Records, sparked by Scott’s ground-breaking ‘Shadow Boxing’, has also been a hub for new talent, pushing some of the biggest artists today in their early days. Having recently re-launched the label, Om Unit’s remix of ‘Shadow Boxing’ is the first release of 2014, with many others to follow. The New Year also marks a fresh start for Doc Scott, as he makes his long awaited return to the studio. 

Benny L artist bio: 
Growing up, music was the center point of Benny’s life. After learning a range of instruments, including drums, the piano, trumpet, and even the violin, he dedicated some of his most formative years to perfecting his craft. Although this could only be expected, as he grew up alongside family members who also devoted just as much time to honing their own musicality. But it was his older brother who eventually led him to an interest in DJing. Benny spent hours watching him mix in his bedroom, spinning everything from Jungle to Garage. Benny also began to seek out pirate radio stations in his local area, helping him develop his own musical tastes, which only grew as he got older. His brother would regularly head down to Swag Records and Big Apple Records in Croydon, with Benny waiting patiently for his return to hear about his weekly exploits. And when Benny eventually started purchasing his own music, he laid his hands on the Drum & Bass Arena ‘The Classics’ Compilation, mixed by Goldie in 2005, as well as Dillinja’s Cybotron album, which blew his ears away upon first listen.","2026-03-27","23:00:00.000",91,"ra","2323054"
"FLY // Chloe Calliét","£10-£20","https://images.ra.co/294d6dc58dbb1b2dd87e89305623370d293ef2c5.jpg","Cabaret Voltaire, 36-38 Blair St; Edinburgh, EH1 1QR; Scotland; United Kingdom","https://ra.coevents/2342968","The legendary Chloe Calliét makes her return to Scotland after her standout FLY Festival set in Septemebr...

Last Entry: 01:00

FLY champions cutting edge music in Scotland. Alongside our weekly clubs, we deliver FLY FESTIVAL, FLY WAREHOUSE and many more of the country's top underground dance events.

Previous Guests: &ME, Chris Stussy, PAWSA, Marlon Hoffstadt, sim0ne, DJ Heartstring, Chloé Caillet, Interplanetary Criminal, Job Jobse, Mr G, Max Dean, EFFY, Josh Baker, Sally C, KILIMANJARO + more.","2026-03-27","23:00:00.000",11,"ra","2342968"
"Telfort's Good Place: 10 Years","10","https://images.ra.co/47a82ac3d1b1154785017eec71fc17b693b8e6cf.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2373383","Buzzing (and kind of baffled) to be celebrating ten years of my residency aka Telfort's Good Place at Sneaky Pete's!

Since starting in 2016, following the release of 'In A Good Place' (TLFT001), whether taking the helm solo or going B2B with some of my favourite DJs – from Cinthie and Move D to Lola Haro and Baaz – it’s been quite the ride and some of the best nights of my DJing puff.

It's always great seeing some familiar folks on the floor including a few who’ve been coming down since the very early days, and new faces equally. Hopefully it’s become a proper deep house staple in Edinburgh over the past decade for some too.

Huge thanks to Nick, Dan, and the many brilliant sneaks staff over the years for having me in and for the support. And to all the guest pals who have joined me so far: 

Smallpeople (twice), Matt Karmil, Baaz, Karima F, Even Tuell, Cinthie (twice), Damiano von Erckert, Aziesch, Tom VR, Sinéad, Lola Haro (twice), Move D, DVDE, Privet

...Another ten years?

I'm playing all night long for this one, come along!","2026-03-27","23:00:00.000",4,"ra","2373383"
"TheGetDown#14 - GAVIN MILLS (COPYRIGHT / DEFECTED)- 2Spaces7DJ's","£8.30","https://images.ra.co/e277652d6d688d1eaa3215dd187b3a34bdd31375.png","Leith Arches, 6 Manderston St, Edinburgh, EH6 8LY","https://ra.coevents/2375147","","2026-03-27","20:00:00.000",1,"ra","2375147"
"Deep Excursions (Daytime): Maurice Fulton","16 - 20.50","https://images.ra.co/7983ec1134afdc55d47116c6a788e6001b67eed9.jpg","People's Leisure Club, 45 Lothian Street, Edinburgh, EH1 1HB","https://ra.coevents/2337006","Excited to welcome the supremely talented Maurice Fulton from Tokyo for the 2nd daytime instalment following the very lively & well received launch party with Linkwood & Craig Smith in December.

Originally from the port city of Baltimore in the U.S., he is widely regarded as one of house music's true originals with a back catalogue of highly sophisticated productions. A somewhat elusive character, his musical foundations run deep — shaped by disco, funk, soul and early hip-hop before becoming synonymous with house music in the early 90’s. As an extremely accomplished DJ, his sound is very much influenced by his background with his sets moving freely between house, disco, techno and left-field selections.

The intimate People's Leisure Club basement is the ideal setting to showcase his talents. 

Also excited to welcome Atjazz Record Company affiliated 'Peacey' to the lineup. In addition to being an all round top lad, he is, like Maurice Fulton, an extremely talented producer with a very impressive back catalogue of original productions and remixes whilst also being equally at home on the decks as he is in the studio.

Expect deepness and when it comes to Maurice Fulton, definitely expect the unexpected!

***Capacity limited to 200***

--------------------------------------------------------------------

Maurice Fulton Bio

Maverick production genius Maurice Fulton is a man of few words, who is more inclined to let his music do the talking. We know for certain that he comes from Baltimore in the USA and has been DJing since his early teens. Starting on Hip-hop and then moving on to House and Garage at various residencies across the US he played under his nickname DR Scratch.

Maurice began playing organ in church and drums in high school. So when he put his talent to making music it wasn’t long before he was using his skills to produce tracks with The Basement Boys and Ultra Nate. His most famous work was heard on Gypsy Woman by Crystal Waters, one of the most successful house tunes of the early ‘90s.

Maurice went on to become highly prolific in his production work releasing tracks on various labels through the 90’s including Nuphonic and Warp in the UK. Often linked to contemporaries like Carl Craig, Derrick May and Frankie Knuckles, his textured sounds and complexity of production astounded many and grew him a loyal fan base. Some called it weird house others arty disco, his left of centre productions were always on the money.

In his more recent years he has been working for Tirk, Kathy Diamond and DFA. Maurice likes to be known first and foremost as a producer, though for those in the know, Maurice is also an extremely accomplished DJ. His sets are firmly routed in the Loft and Garage classics that gave New York City its clubbing heritage. These tracks often quietly edited to perfection by his own hand, and presented and eq’ed to maximum effect on the dance floor.

Maurice Fulton is one of house music’s true originals and his enviable back catalogue will live long in a modern world of disposable downloads.

--------------------------------------------------------------------

Previous Deep Excursions Guests:

Mike Huckaby (RIP)
Sven Weisemann
Tama Sumo
Rainer Truby
Domenic Cappello
Telfort
Craig Smith
Linkwood
","2026-03-28","16:00:00.000",95,"ra","2337006"
"Theo Kottis ⥊ Good Coll B2B Hobbes ⥊ DRUMA ⥊ Club Cadence  ⥊ Club_Nacht ⥊ Hobbes Music","£0-12","https://images.ra.co/f3260835991d066497173f9ccf68936f51ab48b3.png","The Bongo Club, 66 Cowgate; Edinburgh, EH1 1JX;  Scotland; United Kingdom","https://ra.coevents/2328025","This March, we’re delighted to welcome DJ, producer and long-time Rinse FM resident Theo Kottis back to Edinburgh, as he plays The Bongo Club for the very first time.

You’d have to be living under a rock not to know Theo. One of Scotland’s brightest exports, he’s long been a mainstay of the UK electronic music circuit and a trusted presence behind the decks, playing clubs and festivals across Europe. Despite his international reach, he remains deeply connected to the city’s club culture, regularly appearing at some of Edinburgh’s most respected parties.

Kicking off his DJ career at just eighteen, we first met Theo when he was throwing parties and co-running the electronic music–influenced clothing brand We Own alongside Marty Bell (Poolsuite) and Tom Ketley (Fly Open Air). Momentum built quickly: from grassroots parties across Scotland, the trio went on to bring BBC Radio 1’s Pete Tong to a sold-out Ocean Terminal Shopping Centre, before Theo secured a coveted main-stage slot at RockNess - Scotland’s largest festival after T in the Park - all within the space of a year.

Fast forward fifteen years and Theo has gone from strength to strength, taking his sound worldwide and playing clubs and festivals across Europe and beyond - from intimate basement rooms to major stages. Along the way, he’s amassed millions of streams through a steady run of releases on labels including Dekmantel, Fabric, FUSE, CWPT, Moda Black and Permanent Vacation, alongside remixes for artists such as Sasha, Goldfrapp, Joe Goddard (Hot Chip) and Shadow Child. 

Never fixed to one side, Kottis' sound has evolved, while remaining underground and consistently ahead of the curve. ","2026-03-28","23:00:00.000",73,"ra","2328025"
"Temporal - The 00s","2","https://images.ra.co/de8106f11e63b94f5bc604ca3d1bb5931e2e37ce.jpg","The Liquid Room, 9c Victoria Street; Edinburgh, EH1 2HE; Scotland; United Kingdom","https://ra.coevents/2323032","The timeline moves forward. Following the launch of our archival residency, Temporal returns to The Liquid Room to turn the page on the millennium. We continue our mission to document and relive the distinct eras of House.

As the world crossed into the new millennium, the sound of House evolved. For Chapter 2, we are moving from the raw roots of the 90s into the digital revolution and genre-bending energy of the 2000s. We aren't just looking for the superclub anthems; we are digging for the Electro-clash cuts, the French Touch gems, and the early Tech House records that redefined the dancefloor.

The Liquid Room was born in the 90s, but we grew up in the 00s. This was the decade where our walls soaked up the sweat of a changing scene. By bringing Temporal into this era, we are revisiting the nights that solidified our legacy as an Edinburgh institution.

Expect top-tier DJs and Selectors delving deep into the depths of your temporal lobe to bring the distinct, driving sound of 00s House back to the forefront.","2026-03-28","23:00:00.000",46,"ra","2323032"
"Bryan Kearney presents: Kearnage Edinburgh","£15+","https://images.ra.co/99f8171f0ccf20285422aeacbdf6ec3e8c82d970.jpg","The Liquid Room, 9c Victoria Street; Edinburgh, EH1 2HE; Scotland; United Kingdom","https://ra.coevents/2370023","Bryan Kearney brings Kearnage to Edinburgh for the very first time on Saturday 28th March, bringing Modeā along with him.

Tickets on sale Friday 9AM.

18+","2026-03-28","22:30:00.000",3,"ra","2370023"
"Tierhaus at Summerhall Newington (artists TBA)","10","https://images.ra.co/2d016a2c5d3a81ab35e67b0bda8586de44f63745.jpg","Summerhall, 1 Summerhall, Edinburgh, EH9 1PL","https://ra.coevents/2371131","Having only just recovered from our debut, Tierhaus returns to Summerhall, continuing our vision of creating a new kind of club night, in a new kind of club, built by Edinburgh, for Edinburgh.

Inspired by seminal 90s electronic music culture, Tierhaus aims to bring the communal spirit of 90s rave and dance music culture into 2026. Expect soulful, groovey house music rooted in 90s club culture with driving basslines and vocal hooks built for long, ecstastic moments, all in a unique setting at the heart of Edinburgh’s infamous Summerhall arts complex.

Alongside the music, Tierhaus will unfold as a multi-art, immersive, synaesthetic experience shaped by contributions from across the Edinburgh creative scene, featuring visuals, installations, projections and artistic interventions throughout the space.Think of it as a festival in club night format, shaped by Edinburgh’s creative community.

Summerhall’s Dissection Room, a former veterinary anatomy theatre where animals were once examined and studied, now transformed into one of the city’s most striking performance spaces. Now a hub for experimental arts, music and performance, Summerhall has become synonymous with boundary-pushing programming and unconventional venues. This night taps directly into that spirit: a rave rooted in history, culture and space.

This is a safe space. We will not tolerate any form of discrimitation. If you feel uncomfortable or notice an unpleasant situation, do not hesitate to contact our team.","2026-03-28","21:00:00.000",12,"ra","2371131"
"HARDWARE","£5/£7","https://images.ra.co/02ee8642348b57d75c69d48a1369c78459b73270.jpg","The Wee Red Bar, Edinburgh College of Art, 74 Lauriston Place; Edinburgh, EH3 9DF; Scotland","https://ra.coevents/2365782","HARDWARE returns.

Clubby industrial, throbbing and pounding EBM, and any and all visceral electronic and post-punk rhythms - for the second time.

ˉˉ FRONT 242 Ψ NIN Ψ THRILL KILL KULT Ψ ˉˉ
ˉˉ SCHWEFELGELB Ψ MINISTRY Ψ ˉˉ
ˉˉ GESAFFELSTEIN Ψ DJEDJOTRONIC Ψ ˉˉ
ˉˉ KONTRAVOID Ψ CABARET VOLTAIRE Ψ ˉˉ
ˉˉ DEPECHE MODE Ψ JOY DIVISION Ψ ˉˉ
ˉˉ DEICHKIND Ψ LAIBACH Ψ ˉˉ
ˉˉ REVCO Ψ ULTRA SUNN Ψ SARIN Ψ ˉˉ
ˉˉ SKINNY PUPPY Ψ PRODIGY Ψ ˉˉ","2026-03-28","23:00:00.000",5,"ra","2365782"
"TRiP","0","https://images.ra.co/11f644c64c897768ac301476aaee9e1060e5b255.jpg","The Safari Lounge, 21 Cadzow Place, Abbeyhill, Edinburgh EH7 5SN, Scotland, United Kingdom","https://ra.coevents/2378355","TRiP is making its long awaited debut at The Safari Lounge on 28th March. 

Four local artists will be blasting out techno tunes all night, get yourself along for some class tunes deep down in the Safari Lounge basement. 

SamCrowe will be mixing some some hypnotic deep techno sounds inspired by festivals in Belgium and Netherlands. Guaranteed to be felt right through your soul.

JACQU'SON is a Safari regular with CHAOS bringing his usual carefully curated mix, a crowd favorite every time.

IRVO, another Safari regular with CHAOS is known for her intense, gripping hard techno sets.

MINTAY will be making his DJ debut. Inspired by local DJs in Poland after spending the summer back in his home town.





","2026-03-28","20:00:00.000",2,"ra","2378355"
